Date;AveragePrice;Large Bags;year;region
2015-12-27;0.8;12277.7;2015;DallasFtWorth
2015-12-20;0.82;10331.25;2015;DallasFtWorth
2015-12-13;0.79;7472.99;2015;DallasFtWorth
2015-12-06;0.74;10525.27;2015;DallasFtWorth
2015-11-29;0.8;13967.44;2015;DallasFtWorth
2015-11-22;0.78;13138.76;2015;DallasFtWorth
2015-11-15;0.71;14527.64;2015;DallasFtWorth
2015-11-08;0.8;10364.96;2015;DallasFtWorth
2015-11-01;0.78;7644.9;2015;DallasFtWorth
2015-10-25;0.86;5279.41;2015;DallasFtWorth
2015-10-18;0.83;7044.44;2015;DallasFtWorth
2015-10-11;0.81;5967.19;2015;DallasFtWorth
2015-10-04;0.82;15396.93;2015;DallasFtWorth
2015-09-27;0.84;12776.1;2015;DallasFtWorth
2015-09-20;0.77;12833.33;2015;DallasFtWorth
2015-09-13;0.86;24666.41;2015;DallasFtWorth
2015-09-06;0.84;8581.65;2015;DallasFtWorth
2015-08-30;0.82;9171.11;2015;DallasFtWorth
2015-08-23;0.85;8502.23;2015;DallasFtWorth
2015-08-16;0.88;8864.44;2015;DallasFtWorth
2015-08-09;0.85;8139.34;2015;DallasFtWorth
2015-08-02;0.87;11209.38;2015;DallasFtWorth
2015-07-26;0.8;18793.29;2015;DallasFtWorth
2015-07-19;0.82;17379.41;2015;DallasFtWorth
2015-07-12;0.82;4008.88;2015;DallasFtWorth
2015-07-05;0.83;5497.78;2015;DallasFtWorth
2015-06-28;0.77;7499.76;2015;DallasFtWorth
2015-06-21;0.75;9013.74;2015;DallasFtWorth
2015-06-14;0.65;4187.62;2015;DallasFtWorth
2015-06-07;0.73;7102.22;2015;DallasFtWorth
2015-05-31;0.68;13421.47;2015;DallasFtWorth
2015-05-24;0.81;5117.65;2015;DallasFtWorth
2015-05-17;0.73;7628.89;2015;DallasFtWorth
2015-05-10;0.75;8644.44;2015;DallasFtWorth
2015-05-03;0.77;6148.99;2015;DallasFtWorth
2015-04-26;0.81;10463.78;2015;DallasFtWorth
2015-04-19;0.8;13055.16;2015;DallasFtWorth
2015-04-12;0.72;9261.6;2015;DallasFtWorth
2015-04-05;0.77;13748.75;2015;DallasFtWorth
2015-03-29;0.79;13670.42;2015;DallasFtWorth
2015-03-22;0.67;9991.57;2015;DallasFtWorth
2015-03-15;0.72;11780;2015;DallasFtWorth
2015-03-08;0.75;13677.78;2015;DallasFtWorth
2015-03-01;0.82;12675.55;2015;DallasFtWorth
2015-02-22;0.8;17416.68;2015;DallasFtWorth
2015-02-15;0.77;15061.17;2015;DallasFtWorth
2015-02-08;0.67;12176.08;2015;DallasFtWorth
2015-02-01;0.68;11474.72;2015;DallasFtWorth
2015-01-25;0.8;18029.96;2015;DallasFtWorth
2015-01-18;0.76;12416.71;2015;DallasFtWorth
2015-01-11;0.76;19801.95;2015;DallasFtWorth
2015-01-04;0.74;34760.08;2015;DallasFtWorth
2015-12-27;0.98;227884.21;2015;Denver
2015-12-20;1.05;167806.94;2015;Denver
2015-12-13;0.83;260040.92;2015;Denver
2015-12-06;0.76;304844.07;2015;Denver
2015-11-29;1.12;117819.08;2015;Denver
2015-11-22;0.85;251447.33;2015;Denver
2015-11-15;0.82;342040.65;2015;Denver
2015-11-08;0.93;170279.53;2015;Denver
2015-11-01;0.82;195471.56;2015;Denver
2015-10-25;0.93;183910.09;2015;Denver
2015-10-18;0.87;197487.51;2015;Denver
2015-10-11;0.9;176032.76;2015;Denver
2015-10-04;1.02;143474.53;2015;Denver
2015-09-27;0.97;130401.03;2015;Denver
2015-09-20;0.98;147253.68;2015;Denver
2015-09-13;1.01;101892.27;2015;Denver
2015-09-06;1.09;103601.95;2015;Denver
2015-08-30;1.14;117475.87;2015;Denver
2015-08-23;1.2;77989.8;2015;Denver
2015-08-16;1.17;76789;2015;Denver
2015-08-09;1.09;89855.65;2015;Denver
2015-08-02;1.05;88542.47;2015;Denver
2015-07-26;1.18;103843.81;2015;Denver
2015-07-19;1.1;139859.47;2015;Denver
2015-07-12;1.18;101611.95;2015;Denver
2015-07-05;1.19;54456.03;2015;Denver
2015-06-28;1.2;59917.38;2015;Denver
2015-06-21;1.16;44715.47;2015;Denver
2015-06-14;1.16;50222.64;2015;Denver
2015-06-07;1.11;88016.24;2015;Denver
2015-05-31;1.26;35618.17;2015;Denver
2015-05-24;1.16;20603.82;2015;Denver
2015-05-17;1.21;63311.32;2015;Denver
2015-05-10;1.08;66285.96;2015;Denver
2015-05-03;1.01;52803.54;2015;Denver
2015-04-26;1.19;27221.41;2015;Denver
2015-04-19;1.08;72598.92;2015;Denver
2015-04-12;1.05;56263;2015;Denver
2015-04-05;1.19;31483.61;2015;Denver
2015-03-29;1.11;34180.54;2015;Denver
2015-03-22;1.15;35116.2;2015;Denver
2015-03-15;1.03;42905.63;2015;Denver
2015-03-08;1.03;48272.76;2015;Denver
2015-03-01;1.03;37664.47;2015;Denver
2015-02-22;1;93534.16;2015;Denver
2015-02-15;1.12;19965.51;2015;Denver
2015-02-08;0.95;48427.25;2015;Denver
2015-02-01;0.93;68006.59;2015;Denver
2015-01-25;1.02;52611.95;2015;Denver
2015-01-18;0.99;73764.68;2015;Denver
2015-01-11;1.09;36703.98;2015;Denver
2015-01-04;0.99;47661.52;2015;Denver
2015-12-27;1.08;762.35;2015;Detroit
2015-12-20;1.1;2931.68;2015;Detroit
2015-12-13;1.05;2843.43;2015;Detroit
2015-12-06;0.98;885.86;2015;Detroit
2015-11-29;1.11;920.38;2015;Detroit
2015-11-22;1.09;1257.23;2015;Detroit
2015-11-15;1.1;1141.32;2015;Detroit
2015-11-08;1.03;734.95;2015;Detroit
2015-11-01;1.04;1106.6;2015;Detroit
2015-10-25;1.17;727.93;2015;Detroit
2015-10-18;0.97;823.99;2015;Detroit
2015-10-11;0.99;1222.93;2015;Detroit
2015-10-04;1.1;1039.04;2015;Detroit
2015-09-27;1.17;1081.83;2015;Detroit
2015-09-20;1;839.26;2015;Detroit
2015-09-13;1.03;1329.55;2015;Detroit
2015-09-06;1.09;1237.68;2015;Detroit
2015-08-30;0.96;1066.62;2015;Detroit
2015-08-23;1.11;2154.69;2015;Detroit
2015-08-16;0.97;1573.3;2015;Detroit
2015-08-09;1.07;1471.57;2015;Detroit
2015-08-02;1.04;1676.31;2015;Detroit
2015-07-26;0.99;2518.38;2015;Detroit
2015-07-19;1.04;2038.49;2015;Detroit
2015-07-12;1.02;1977.04;2015;Detroit
2015-07-05;1.06;1849.74;2015;Detroit
2015-06-28;1;2126.05;2015;Detroit
2015-06-21;0.97;2831.82;2015;Detroit
2015-06-14;1.04;1786.01;2015;Detroit
2015-06-07;0.97;1180.76;2015;Detroit
2015-05-31;1.09;797.64;2015;Detroit
2015-05-24;1.03;715.81;2015;Detroit
2015-05-17;0.95;591.25;2015;Detroit
2015-05-10;1.11;1880.03;2015;Detroit
2015-05-03;1.06;785.52;2015;Detroit
2015-04-26;1.01;1475.78;2015;Detroit
2015-04-19;0.96;4057.84;2015;Detroit
2015-04-12;1.02;2451.53;2015;Detroit
2015-04-05;1.11;1999.07;2015;Detroit
2015-03-29;0.97;2415.87;2015;Detroit
2015-03-22;0.97;754.44;2015;Detroit
2015-03-15;1.13;1375.92;2015;Detroit
2015-03-08;1.01;473.7;2015;Detroit
2015-03-01;0.97;1144.16;2015;Detroit
2015-02-22;1.15;267.65;2015;Detroit
2015-02-15;1.16;676.16;2015;Detroit
2015-02-08;1.11;1023.87;2015;Detroit
2015-02-01;0.92;688.47;2015;Detroit
2015-01-25;1.19;1280.03;2015;Detroit
2015-01-18;1.1;1066.01;2015;Detroit
2015-01-11;1.08;620.82;2015;Detroit
2015-01-04;1.01;1060.51;2015;Detroit
2015-12-27;1.13;2919.24;2015;GrandRapids
2015-12-20;1.13;2288.36;2015;GrandRapids
2015-12-13;1.24;2231.37;2015;GrandRapids
2015-12-06;0.93;1560.59;2015;GrandRapids
2015-11-29;1.12;2816.43;2015;GrandRapids
2015-11-22;1.11;2327.22;2015;GrandRapids
2015-11-15;1.2;1427.26;2015;GrandRapids
2015-11-08;0.93;1819.27;2015;GrandRapids
2015-11-01;0.91;1757.12;2015;GrandRapids
2015-10-25;1.14;3036.22;2015;GrandRapids
2015-10-18;0.94;1830.77;2015;GrandRapids
2015-10-11;0.97;2155.38;2015;GrandRapids
2015-10-04;0.99;2198.98;2015;GrandRapids
2015-09-27;1.15;1913.24;2015;GrandRapids
2015-09-20;0.88;1815.57;2015;GrandRapids
2015-09-13;0.95;2851.68;2015;GrandRapids
2015-09-06;1.09;3486.89;2015;GrandRapids
2015-08-30;0.91;2309.09;2015;GrandRapids
2015-08-23;1.28;4716.36;2015;GrandRapids
2015-08-16;0.89;6674.12;2015;GrandRapids
2015-08-09;1.08;3294.27;2015;GrandRapids
2015-08-02;1.05;4030.14;2015;GrandRapids
2015-07-26;1.12;4085.24;2015;GrandRapids
2015-07-19;1.05;3806.21;2015;GrandRapids
2015-07-12;1.19;4901.72;2015;GrandRapids
2015-07-05;1.16;5692.28;2015;GrandRapids
2015-06-28;1.1;5044.35;2015;GrandRapids
2015-06-21;0.96;4943.16;2015;GrandRapids
2015-06-14;1.07;4401.93;2015;GrandRapids
2015-06-07;1.14;4067.09;2015;GrandRapids
2015-05-31;1.31;2794.35;2015;GrandRapids
2015-05-24;1.3;4663.55;2015;GrandRapids
2015-05-17;0.97;3991.49;2015;GrandRapids
2015-05-10;1.36;4335.74;2015;GrandRapids
2015-05-03;1.06;1898.03;2015;GrandRapids
2015-04-26;1.09;4305.08;2015;GrandRapids
2015-04-19;0.93;3761.98;2015;GrandRapids
2015-04-12;1.13;3377.45;2015;GrandRapids
2015-04-05;1.22;5165.79;2015;GrandRapids
2015-03-29;1.11;5299.2;2015;GrandRapids
2015-03-22;0.91;2105.9;2015;GrandRapids
2015-03-15;1.35;3244.22;2015;GrandRapids
2015-03-08;1.08;3169.54;2015;GrandRapids
2015-03-01;0.95;3519.09;2015;GrandRapids
2015-02-22;1.31;3767.48;2015;GrandRapids
2015-02-15;1.21;6203.39;2015;GrandRapids
2015-02-08;1.24;4209.37;2015;GrandRapids
2015-02-01;0.94;4377.27;2015;GrandRapids
2015-01-25;1.19;4552.75;2015;GrandRapids
2015-01-18;1.07;3727.81;2015;GrandRapids
2015-01-11;1.03;2896.97;2015;GrandRapids
2015-01-04;0.95;1097.68;2015;GrandRapids
2015-12-27;1.01;98401.09;2015;GreatLakes
2015-12-20;1.01;122999.48;2015;GreatLakes
2015-12-13;1.03;148004.93;2015;GreatLakes
2015-12-06;1;124306.44;2015;GreatLakes
2015-11-29;1.07;83149.01;2015;GreatLakes
2015-11-22;1.03;89472.08;2015;GreatLakes
2015-11-15;1.09;99695.62;2015;GreatLakes
2015-11-08;0.98;138161.32;2015;GreatLakes
2015-11-01;1;133071.89;2015;GreatLakes
2015-10-25;1.1;130933.76;2015;GreatLakes
2015-10-18;1.03;92629.46;2015;GreatLakes
2015-10-11;1.02;93016.17;2015;GreatLakes
2015-10-04;1.05;106127.86;2015;GreatLakes
2015-09-27;1.1;103091.55;2015;GreatLakes
2015-09-20;1.02;109268.58;2015;GreatLakes
2015-09-13;1.03;132685.58;2015;GreatLakes
2015-09-06;1.07;121209.44;2015;GreatLakes
2015-08-30;1.04;111788.68;2015;GreatLakes
2015-08-23;1.14;122225.92;2015;GreatLakes
2015-08-16;1.03;129683.8;2015;GreatLakes
2015-08-09;1.12;115527.66;2015;GreatLakes
2015-08-02;1.14;104570.86;2015;GreatLakes
2015-07-26;1.1;127530.47;2015;GreatLakes
2015-07-19;1.12;110898.39;2015;GreatLakes
2015-07-12;1.14;120335.36;2015;GreatLakes
2015-07-05;1.13;140253.5;2015;GreatLakes
2015-06-28;1.07;148652.02;2015;GreatLakes
2015-06-21;1.08;132172.82;2015;GreatLakes
2015-06-14;1.12;119899.69;2015;GreatLakes
2015-06-07;1.13;122232.65;2015;GreatLakes
2015-05-31;1.2;119920.22;2015;GreatLakes
2015-05-24;1.15;134308.54;2015;GreatLakes
2015-05-17;1.09;110126.4;2015;GreatLakes
2015-05-10;1.15;147022.85;2015;GreatLakes
2015-05-03;1.05;146837.36;2015;GreatLakes
2015-04-26;1.14;116500.49;2015;GreatLakes
2015-04-19;1.06;84879.59;2015;GreatLakes
2015-04-12;1.11;60642.37;2015;GreatLakes
2015-04-05;1.18;61643.12;2015;GreatLakes
2015-03-29;1.09;82421.91;2015;GreatLakes
2015-03-22;1.04;105804.36;2015;GreatLakes
2015-03-15;1.1;114147.11;2015;GreatLakes
2015-03-08;1.04;114519.6;2015;GreatLakes
2015-03-01;1.02;88541.92;2015;GreatLakes
2015-02-22;1.16;88536.91;2015;GreatLakes
2015-02-15;1.15;81172.24;2015;GreatLakes
2015-02-08;1.07;78544.87;2015;GreatLakes
2015-02-01;0.91;126925.79;2015;GreatLakes
2015-01-25;1.13;109501;2015;GreatLakes
2015-01-18;1.08;93434.54;2015;GreatLakes
2015-01-11;1.1;91214.54;2015;GreatLakes
2015-01-04;1.02;111072.91;2015;GreatLakes
2015-12-27;1.16;776.06;2015;HarrisburgScranton
2015-12-20;1.11;1229.55;2015;HarrisburgScranton
2015-12-13;1.14;877.05;2015;HarrisburgScranton
2015-12-06;1.1;458.29;2015;HarrisburgScranton
2015-11-29;1.17;629.2;2015;HarrisburgScranton
2015-11-22;1.16;2367.01;2015;HarrisburgScranton
2015-11-15;1.09;3884.3;2015;HarrisburgScranton
2015-11-08;1.09;1677.58;2015;HarrisburgScranton
2015-11-01;1.13;914.69;2015;HarrisburgScranton
2015-10-25;1.11;1306.87;2015;HarrisburgScranton
2015-10-18;0.93;923.46;2015;HarrisburgScranton
2015-10-11;1.05;1791.79;2015;HarrisburgScranton
2015-10-04;1.16;938.73;2015;HarrisburgScranton
2015-09-27;1.15;1656.38;2015;HarrisburgScranton
2015-09-20;1.17;919.57;2015;HarrisburgScranton
2015-09-13;1.07;1980.71;2015;HarrisburgScranton
2015-09-06;1.19;1344.61;2015;HarrisburgScranton
2015-08-30;1.18;1779.77;2015;HarrisburgScranton
2015-08-23;1.1;1140.14;2015;HarrisburgScranton
2015-08-16;1.09;714.85;2015;HarrisburgScranton
2015-08-09;1.07;815.28;2015;HarrisburgScranton
2015-08-02;1.1;1018.67;2015;HarrisburgScranton
2015-07-26;1.17;1271.5;2015;HarrisburgScranton
2015-07-19;1.19;1051.54;2015;HarrisburgScranton
2015-07-12;1.17;1705.19;2015;HarrisburgScranton
2015-07-05;1.19;1623.22;2015;HarrisburgScranton
2015-06-28;1.2;2376.23;2015;HarrisburgScranton
2015-06-21;1.19;1624.65;2015;HarrisburgScranton
2015-06-14;1.13;2821.41;2015;HarrisburgScranton
2015-06-07;1.21;3219.51;2015;HarrisburgScranton
2015-05-31;1.22;2341.73;2015;HarrisburgScranton
2015-05-24;1.21;2641.89;2015;HarrisburgScranton
2015-05-17;1.19;1400.8;2015;HarrisburgScranton
2015-05-10;1.19;2065.26;2015;HarrisburgScranton
2015-05-03;1.17;2137.29;2015;HarrisburgScranton
2015-04-26;1.21;2022.73;2015;HarrisburgScranton
2015-04-19;1.17;1965.88;2015;HarrisburgScranton
2015-04-12;1.18;1630.97;2015;HarrisburgScranton
2015-04-05;1.21;1643.45;2015;HarrisburgScranton
2015-03-29;1.14;1349.22;2015;HarrisburgScranton
2015-03-22;1.08;2457.87;2015;HarrisburgScranton
2015-03-15;1.2;2448.95;2015;HarrisburgScranton
2015-03-08;1.15;1850.35;2015;HarrisburgScranton
2015-03-01;1.07;1508.64;2015;HarrisburgScranton
2015-02-22;1.2;1203.02;2015;HarrisburgScranton
2015-02-15;1.22;1118.17;2015;HarrisburgScranton
2015-02-08;1.02;1134.34;2015;HarrisburgScranton
2015-02-01;1.06;1403.1;2015;HarrisburgScranton
2015-01-25;1.17;3658.38;2015;HarrisburgScranton
2015-01-18;1.24;1549.29;2015;HarrisburgScranton
2015-01-11;1.26;998.33;2015;HarrisburgScranton
2015-01-04;1.05;1368.93;2015;HarrisburgScranton
2015-12-27;1.27;944.14;2015;HartfordSpringfield
2015-12-20;1.18;977;2015;HartfordSpringfield
2015-12-13;1.24;741.57;2015;HartfordSpringfield
2015-12-06;1.19;639.77;2015;HartfordSpringfield
2015-11-29;1.32;675.88;2015;HartfordSpringfield
2015-11-22;1.27;893.34;2015;HartfordSpringfield
2015-11-15;1.12;1866.39;2015;HartfordSpringfield
2015-11-08;1.16;5449.94;2015;HartfordSpringfield
2015-11-01;1.16;4658.16;2015;HartfordSpringfield
2015-10-25;1.2;3615.36;2015;HartfordSpringfield
2015-10-18;0.93;3104.22;2015;HartfordSpringfield
2015-10-11;1.38;3378.41;2015;HartfordSpringfield
2015-10-04;1.3;5116.37;2015;HartfordSpringfield
2015-09-27;1.29;3834.75;2015;HartfordSpringfield
2015-09-20;1.25;4729.75;2015;HartfordSpringfield
2015-09-13;1.11;5492.6;2015;HartfordSpringfield
2015-09-06;1.27;1945.19;2015;HartfordSpringfield
2015-08-30;1.26;572.22;2015;HartfordSpringfield
2015-08-23;1.14;909.47;2015;HartfordSpringfield
2015-08-16;1.12;1311.83;2015;HartfordSpringfield
2015-08-09;1.12;1220.04;2015;HartfordSpringfield
2015-08-02;1.16;1192.88;2015;HartfordSpringfield
2015-07-26;1.3;2279.12;2015;HartfordSpringfield
2015-07-19;1.32;2294.47;2015;HartfordSpringfield
2015-07-12;1.06;2181.76;2015;HartfordSpringfield
2015-07-05;1.25;4161.61;2015;HartfordSpringfield
2015-06-28;1.27;3365.78;2015;HartfordSpringfield
2015-06-21;1.25;1792.39;2015;HartfordSpringfield
2015-06-14;1.15;3239.07;2015;HartfordSpringfield
2015-06-07;1.29;1481.24;2015;HartfordSpringfield
2015-05-31;1.33;1925.47;2015;HartfordSpringfield
2015-05-24;1.34;1915;2015;HartfordSpringfield
2015-05-17;1.2;2424.64;2015;HartfordSpringfield
2015-05-10;1.25;3352.23;2015;HartfordSpringfield
2015-05-03;1.25;2709.06;2015;HartfordSpringfield
2015-04-26;1.36;2693.84;2015;HartfordSpringfield
2015-04-19;1.35;3833.47;2015;HartfordSpringfield
2015-04-12;1.25;1829.07;2015;HartfordSpringfield
2015-04-05;1.33;2399.43;2015;HartfordSpringfield
2015-03-29;1.22;2509.82;2015;HartfordSpringfield
2015-03-22;1.11;2646.83;2015;HartfordSpringfield
2015-03-15;1.4;3063.77;2015;HartfordSpringfield
2015-03-08;1.43;3545.4;2015;HartfordSpringfield
2015-03-01;1.12;2367.34;2015;HartfordSpringfield
2015-02-22;1.38;2220.34;2015;HartfordSpringfield
2015-02-15;1.39;1555.17;2015;HartfordSpringfield
2015-02-08;1.09;2872.47;2015;HartfordSpringfield
2015-02-01;1.32;3643.11;2015;HartfordSpringfield
2015-01-25;1.35;7189.08;2015;HartfordSpringfield
2015-01-18;1.39;2226.74;2015;HartfordSpringfield
2015-01-11;1.38;1730.09;2015;HartfordSpringfield
2015-01-04;1.06;2660.26;2015;HartfordSpringfield
2015-12-27;0.78;36493.62;2015;Houston
2015-12-20;0.75;31520.66;2015;Houston
2015-12-13;0.73;48622.22;2015;Houston
2015-12-06;0.74;62281.44;2015;Houston
2015-11-29;0.79;29860.18;2015;Houston
2015-11-22;0.73;41991.01;2015;Houston
2015-11-15;0.72;68770.68;2015;Houston
2015-11-08;0.75;67737.6;2015;Houston
2015-11-01;0.77;78892.64;2015;Houston
2015-10-25;0.88;44260.6;2015;Houston
2015-10-18;0.9;28107.15;2015;Houston
2015-10-11;0.79;50286.55;2015;Houston
2015-10-04;0.82;68859.3;2015;Houston
2015-09-27;0.86;48907.35;2015;Houston
2015-09-20;0.83;41895.32;2015;Houston
2015-09-13;0.89;72560.78;2015;Houston
2015-09-06;0.89;64673.11;2015;Houston
2015-08-30;0.88;29536.13;2015;Houston
2015-08-23;0.89;35020.35;2015;Houston
2015-08-16;0.92;36255.38;2015;Houston
2015-08-09;0.92;35656.23;2015;Houston
2015-08-02;0.9;33213.41;2015;Houston
2015-07-26;0.79;45801.65;2015;Houston
2015-07-19;0.78;72912.36;2015;Houston
2015-07-12;0.79;57474.72;2015;Houston
2015-07-05;0.79;46540.71;2015;Houston
2015-06-28;0.74;95348.79;2015;Houston
2015-06-21;0.74;81134.6;2015;Houston
2015-06-14;0.62;79784.33;2015;Houston
2015-06-07;0.72;55177.74;2015;Houston
2015-05-31;0.72;65166.34;2015;Houston
2015-05-24;0.83;39498.69;2015;Houston
2015-05-17;0.82;34630.43;2015;Houston
2015-05-10;0.76;69586.54;2015;Houston
2015-05-03;0.74;82238.19;2015;Houston
2015-04-26;0.79;33188.74;2015;Houston
2015-04-19;0.82;34255.37;2015;Houston
2015-04-12;0.79;9907.2;2015;Houston
2015-04-05;0.83;6814.18;2015;Houston
2015-03-29;0.79;5767.28;2015;Houston
2015-03-22;0.8;50897.86;2015;Houston
2015-03-15;0.77;48169.23;2015;Houston
2015-03-08;0.78;75236.67;2015;Houston
2015-03-01;0.87;50854.28;2015;Houston
2015-02-22;0.82;32395.38;2015;Houston
2015-02-15;0.73;36308.16;2015;Houston
2015-02-08;0.7;11011.54;2015;Houston
2015-02-01;0.72;48275.53;2015;Houston
2015-01-25;0.77;24742.9;2015;Houston
2015-01-18;0.77;12960.37;2015;Houston
2015-01-11;0.78;25923.1;2015;Houston
2015-01-04;0.71;25537.7;2015;Houston
2015-12-27;1.04;11524.06;2015;Indianapolis
2015-12-20;1.1;12133.67;2015;Indianapolis
2015-12-13;1.03;15580.08;2015;Indianapolis
2015-12-06;0.92;17733.68;2015;Indianapolis
2015-11-29;1.08;9975.21;2015;Indianapolis
2015-11-22;1.11;11041.51;2015;Indianapolis
2015-11-15;1.08;11753.19;2015;Indianapolis
2015-11-08;0.96;15189.72;2015;Indianapolis
2015-11-01;1.01;16206.13;2015;Indianapolis
2015-10-25;1.02;19394.8;2015;Indianapolis
2015-10-18;0.97;15546;2015;Indianapolis
2015-10-11;1.1;11566.09;2015;Indianapolis
2015-10-04;0.98;14546.97;2015;Indianapolis
2015-09-27;1.04;12078.24;2015;Indianapolis
2015-09-20;0.91;18135.33;2015;Indianapolis
2015-09-13;0.87;24284.79;2015;Indianapolis
2015-09-06;1.11;15845.63;2015;Indianapolis
2015-08-30;1.17;15000.54;2015;Indianapolis
2015-08-23;1.22;14786.36;2015;Indianapolis
2015-08-16;1.14;17605.07;2015;Indianapolis
2015-08-09;1.2;14289.69;2015;Indianapolis
2015-08-02;1.21;14978.27;2015;Indianapolis
2015-07-26;1.22;19119.03;2015;Indianapolis
2015-07-19;1.07;18741.75;2015;Indianapolis
2015-07-12;1.05;20240.11;2015;Indianapolis
2015-07-05;1.05;21037.53;2015;Indianapolis
2015-06-28;0.95;26114.84;2015;Indianapolis
2015-06-21;1.03;23155.13;2015;Indianapolis
2015-06-14;1.15;17581.12;2015;Indianapolis
2015-06-07;1.28;15866.46;2015;Indianapolis
2015-05-31;1.37;15126.47;2015;Indianapolis
2015-05-24;1.29;12630.31;2015;Indianapolis
2015-05-17;1.26;16314.28;2015;Indianapolis
2015-05-10;1.06;22228.41;2015;Indianapolis
2015-05-03;1.13;17453.1;2015;Indianapolis
2015-04-26;1.24;14397.12;2015;Indianapolis
2015-04-19;1.08;13533.9;2015;Indianapolis
2015-04-12;1.15;10414.35;2015;Indianapolis
2015-04-05;1.17;6720.88;2015;Indianapolis
2015-03-29;1.09;11727.21;2015;Indianapolis
2015-03-22;1.11;16305.28;2015;Indianapolis
2015-03-15;1.21;16954.05;2015;Indianapolis
2015-03-08;1.07;15551.62;2015;Indianapolis
2015-03-01;1.13;14728.68;2015;Indianapolis
2015-02-22;1.34;13884.93;2015;Indianapolis
2015-02-15;1.3;12428.29;2015;Indianapolis
2015-02-08;0.98;12562.27;2015;Indianapolis
2015-02-01;0.92;18130.75;2015;Indianapolis
2015-01-25;1.06;14952.61;2015;Indianapolis
2015-01-18;1.14;17913.92;2015;Indianapolis
2015-01-11;1.25;14765.56;2015;Indianapolis
2015-01-04;1.02;16160.04;2015;Indianapolis
2015-12-27;0.99;18008.04;2015;Jacksonville
2015-12-20;1.19;9940.6;2015;Jacksonville
2015-12-13;0.96;19064.31;2015;Jacksonville
2015-12-06;1.19;11105.78;2015;Jacksonville
2015-11-29;0.96;20149.44;2015;Jacksonville
2015-11-22;0.98;19075.35;2015;Jacksonville
2015-11-15;1.25;12406.71;2015;Jacksonville
2015-11-08;1.25;11395.89;2015;Jacksonville
2015-11-01;0.97;24853.38;2015;Jacksonville
2015-10-25;1.22;7878.88;2015;Jacksonville
2015-10-18;1.25;10269.42;2015;Jacksonville
2015-10-11;0.99;20754.89;2015;Jacksonville
2015-10-04;0.99;21281.8;2015;Jacksonville
2015-09-27;1.27;9746.55;2015;Jacksonville
2015-09-20;0.99;20649.49;2015;Jacksonville
2015-09-13;1.24;9314.56;2015;Jacksonville
2015-09-06;0.98;24313.95;2015;Jacksonville
2015-08-30;1.26;11403.38;2015;Jacksonville
2015-08-23;1.25;10594.59;2015;Jacksonville
2015-08-16;1.25;10514.58;2015;Jacksonville
2015-08-09;0.99;22386.2;2015;Jacksonville
2015-08-02;1.24;9417.94;2015;Jacksonville
2015-07-26;1.25;5186.39;2015;Jacksonville
2015-07-19;1;19561.9;2015;Jacksonville
2015-07-12;1.22;10035.18;2015;Jacksonville
2015-07-05;0.95;19191.06;2015;Jacksonville
2015-06-28;1.16;7380.26;2015;Jacksonville
2015-06-21;0.95;22189;2015;Jacksonville
2015-06-14;1.2;10045.45;2015;Jacksonville
2015-06-07;0.98;19581.66;2015;Jacksonville
2015-05-31;1.24;10338.58;2015;Jacksonville
2015-05-24;1;20835.98;2015;Jacksonville
2015-05-17;1.22;10355.07;2015;Jacksonville
2015-05-10;1.24;9392.41;2015;Jacksonville
2015-05-03;0.96;26430.42;2015;Jacksonville
2015-04-26;1.21;9094.93;2015;Jacksonville
2015-04-19;1.17;9742.7;2015;Jacksonville
2015-04-12;0.99;17389.2;2015;Jacksonville
2015-04-05;1.1;12506.25;2015;Jacksonville
2015-03-29;1.2;7642.52;2015;Jacksonville
2015-03-22;0.96;15341.92;2015;Jacksonville
2015-03-15;1.27;6772.94;2015;Jacksonville
2015-03-08;1.24;5894.05;2015;Jacksonville
2015-03-01;1.01;14580.18;2015;Jacksonville
2015-02-22;1.1;7302.98;2015;Jacksonville
2015-02-15;1.24;9073.11;2015;Jacksonville
2015-02-08;1.21;8380.8;2015;Jacksonville
2015-02-01;0.92;22129.37;2015;Jacksonville
2015-01-25;1.2;11172.47;2015;Jacksonville
2015-01-18;1.27;10376.37;2015;Jacksonville
2015-01-11;1.2;9703.84;2015;Jacksonville
2015-01-04;0.97;15033.42;2015;Jacksonville
2015-12-27;0.83;23936.13;2015;LasVegas
2015-12-20;0.96;19110.98;2015;LasVegas
2015-12-13;0.95;7809.39;2015;LasVegas
2015-12-06;0.89;492.79;2015;LasVegas
2015-11-29;0.95;959.9;2015;LasVegas
2015-11-22;0.98;1587.65;2015;LasVegas
2015-11-15;0.95;1870.86;2015;LasVegas
2015-11-08;0.92;759.67;2015;LasVegas
2015-11-01;0.99;1121.37;2015;LasVegas
2015-10-25;0.98;1774.3;2015;LasVegas
2015-10-18;0.91;1685.75;2015;LasVegas
2015-10-11;0.94;2990.94;2015;LasVegas
2015-10-04;0.97;7727.75;2015;LasVegas
2015-09-27;0.97;4279.82;2015;LasVegas
2015-09-20;0.97;8313.03;2015;LasVegas
2015-09-13;0.88;42952.64;2015;LasVegas
2015-09-06;1.02;13779.67;2015;LasVegas
2015-08-30;1.09;747.98;2015;LasVegas
2015-08-23;1.06;2024.35;2015;LasVegas
2015-08-16;0.96;12236.87;2015;LasVegas
2015-08-09;0.96;21312.57;2015;LasVegas
